@relation ./DSSD/data/datasets/kr-vs-k/kr-vs-k

@attribute White_king_col {'a','b','c','d'}
@attribute White_king_row numeric
@attribute White_rook_col {'a','b','c','d','e','f','g','h'}
@attribute White_rook_row numeric
@attribute Black_king_col {'a','b','c','d','e','f','g','h'}
@attribute Black_king_row numeric
@attribute class {'str0','str1','str10','str11','str12','str13','str14','str15','str16','str17','str2','str3','str4','str5','str6','str7','str8','str9'}
@data
'c',3,'c',8,'g',3,'str15'
'c',3,'c',8,'g',4,'str15'
'c',3,'c',8,'g',5,'str15'
'c',3,'c',8,'g',6,'str15'
'c',3,'c',8,'h',5,'str15'
'c',3,'c',8,'h',6,'str15'
'c',3,'c',8,'h',7,'str15'
'c',3,'d',1,'g',3,'str15'
'c',3,'d',1,'g',4,'str15'
'c',3,'d',1,'g',5,'str15'
'c',3,'d',1,'g',6,'str15'
'c',3,'d',1,'g',7,'str15'
'c',3,'d',2,'g',3,'str15'
'c',3,'d',2,'g',4,'str15'
'c',3,'d',2,'g',5,'str15'
'c',3,'d',2,'g',6,'str15'
'c',3,'d',2,'g',7,'str15'
'c',3,'d',2,'h',4,'str15'
'c',3,'d',2,'h',5,'str15'
'c',3,'d',2,'h',6,'str15'
'c',3,'d',3,'g',3,'str15'
'c',3,'d',3,'g',4,'str15'
'c',3,'d',3,'g',5,'str15'
'c',3,'d',3,'g',6,'str15'
'c',3,'d',3,'g',7,'str15'
'c',3,'d',3,'h',4,'str15'
'c',3,'d',3,'h',5,'str15'
'c',3,'d',3,'h',6,'str15'
'c',3,'d',3,'h',7,'str15'
'c',3,'d',4,'e',4,'str15'
'c',3,'d',4,'e',5,'str15'
'c',3,'d',4,'f',4,'str15'
'c',3,'d',4,'f',5,'str15'
'c',3,'d',4,'f',6,'str15'
'c',3,'d',4,'g',4,'str15'
'c',3,'d',4,'g',5,'str15'
'c',3,'d',4,'g',6,'str15'
'c',3,'d',4,'g',7,'str15'
'c',3,'d',4,'h',4,'str15'
'c',3,'d',4,'h',5,'str15'
'c',3,'d',4,'h',6,'str15'
'c',3,'d',4,'h',7,'str15'
'c',3,'d',6,'g',3,'str15'
'c',3,'d',6,'g',4,'str15'
'c',3,'d',6,'g',5,'str15'
'c',3,'d',6,'g',6,'str15'
'c',3,'d',6,'h',4,'str15'
'c',3,'d',6,'h',5,'str15'
'c',3,'d',6,'h',6,'str15'
'c',3,'d',7,'g',3,'str15'
'c',3,'d',7,'g',4,'str15'
'c',3,'d',7,'g',5,'str15'
'c',3,'d',7,'g',6,'str15'
'c',3,'d',7,'h',4,'str15'
'c',3,'d',7,'h',5,'str15'
'c',3,'d',7,'h',6,'str15'
'c',3,'d',7,'h',7,'str15'
'c',3,'d',8,'g',3,'str15'
'c',3,'d',8,'g',4,'str15'
'c',3,'d',8,'g',5,'str15'
'c',3,'d',8,'g',6,'str15'
'c',3,'d',8,'h',5,'str15'
'c',3,'d',8,'h',6,'str15'
'c',3,'d',8,'h',7,'str15'
'c',3,'e',1,'e',3,'str15'
'c',3,'e',1,'e',4,'str15'
'c',3,'e',1,'e',5,'str15'
'c',3,'e',1,'f',3,'str15'
'c',3,'e',1,'f',5,'str15'
'c',3,'e',1,'g',3,'str15'
'c',3,'e',1,'g',4,'str15'
'c',3,'e',1,'g',5,'str15'
'c',3,'e',1,'g',6,'str15'
'c',3,'e',1,'g',7,'str15'
'c',3,'e',2,'e',4,'str15'
'c',3,'e',2,'e',5,'str15'
'c',3,'e',2,'f',5,'str15'
'c',3,'e',2,'g',3,'str15'
'c',3,'e',2,'g',4,'str15'
'c',3,'e',2,'g',5,'str15'
'c',3,'e',2,'g',6,'str15'
'c',3,'e',2,'g',7,'str15'
'c',3,'e',3,'e',5,'str15'
'c',3,'e',3,'f',5,'str15'
'c',3,'e',3,'g',3,'str15'
'c',3,'e',3,'g',4,'str15'
'c',3,'e',3,'g',5,'str15'
'c',3,'e',3,'g',6,'str15'
'c',3,'e',3,'g',7,'str15'
'c',3,'e',6,'e',3,'str15'
'c',3,'e',6,'f',3,'str15'
'c',3,'e',6,'g',3,'str15'
'c',3,'e',7,'e',3,'str15'
'c',3,'e',7,'e',4,'str15'
'c',3,'e',7,'f',3,'str15'
'c',3,'e',7,'f',5,'str15'
'c',3,'e',7,'g',3,'str15'
'c',3,'e',7,'g',4,'str15'
'c',3,'e',7,'g',5,'str15'
'c',3,'e',7,'g',6,'str15'
'c',3,'e',8,'e',3,'str15'
'c',3,'e',8,'e',4,'str15'
'c',3,'e',8,'f',3,'str15'
'c',3,'e',8,'f',5,'str15'
'c',3,'e',8,'g',3,'str15'
'c',3,'e',8,'g',4,'str15'
'c',3,'e',8,'g',5,'str15'
'c',3,'e',8,'g',6,'str15'
'c',3,'f',6,'e',2,'str15'
'c',3,'f',6,'f',2,'str15'
'c',3,'f',7,'e',2,'str15'
'c',3,'f',7,'f',2,'str15'
'c',3,'f',8,'e',2,'str15'
'c',3,'f',8,'f',2,'str15'
'c',3,'g',1,'g',3,'str15'
'c',3,'g',1,'g',4,'str15'
'c',3,'g',1,'g',5,'str15'
'c',3,'g',1,'g',6,'str15'
'c',3,'g',1,'g',7,'str15'
'c',3,'g',2,'g',5,'str15'
'c',3,'g',2,'g',6,'str15'
'c',3,'g',2,'g',7,'str15'
'c',3,'g',4,'g',7,'str15'
'c',3,'g',5,'e',3,'str15'
'c',3,'g',5,'e',4,'str15'
'c',3,'g',5,'e',5,'str15'
'c',3,'g',5,'f',3,'str15'
'c',3,'g',5,'g',3,'str15'
'c',3,'g',5,'g',7,'str15'
'c',3,'g',6,'e',2,'str15'
'c',3,'g',6,'f',2,'str15'
'c',3,'g',6,'g',2,'str15'
'c',3,'g',7,'g',3,'str15'
'c',3,'g',8,'g',3,'str15'
'c',3,'g',8,'g',4,'str15'
'c',3,'g',8,'g',5,'str15'
'c',3,'h',1,'e',3,'str15'
'c',3,'h',1,'e',5,'str15'
'c',3,'h',1,'f',3,'str15'
'c',3,'h',1,'g',3,'str15'
'c',3,'h',1,'g',4,'str15'
'c',3,'h',1,'g',5,'str15'
'c',3,'h',1,'g',6,'str15'
'c',3,'h',1,'g',7,'str15'
'c',3,'h',2,'e',3,'str15'
'c',3,'h',2,'e',5,'str15'
'c',3,'h',2,'f',2,'str15'
'c',3,'h',2,'f',3,'str15'
'c',3,'h',2,'g',4,'str15'
'c',3,'h',2,'g',5,'str15'
'c',3,'h',2,'g',6,'str15'
'c',3,'h',2,'g',7,'str15'
'c',3,'h',2,'h',4,'str15'
'c',3,'h',2,'h',5,'str15'
'c',3,'h',2,'h',6,'str15'
'c',3,'h',3,'e',3,'str15'
'c',3,'h',3,'g',7,'str15'
'c',3,'h',3,'h',6,'str15'
'c',3,'h',3,'h',7,'str15'
'c',3,'h',4,'g',6,'str15'
'c',3,'h',4,'g',7,'str15'
'c',3,'h',4,'h',6,'str15'
'c',3,'h',4,'h',7,'str15'
'c',3,'h',5,'e',5,'str15'
'c',3,'h',5,'f',5,'str15'
'c',3,'h',5,'g',7,'str15'
'c',3,'h',6,'e',3,'str15'
'c',3,'h',6,'f',2,'str15'
'c',3,'h',6,'f',3,'str15'
'c',3,'h',6,'g',2,'str15'
'c',3,'h',6,'g',3,'str15'
'c',3,'h',6,'h',2,'str15'
'c',3,'h',6,'h',3,'str15'
'c',3,'h',7,'e',3,'str15'
'c',3,'h',7,'f',3,'str15'
'c',3,'h',7,'g',3,'str15'
'c',3,'h',7,'h',3,'str15'
'c',3,'h',7,'h',4,'str15'
'c',3,'h',8,'e',3,'str15'
'c',3,'h',8,'e',5,'str15'
'c',3,'h',8,'f',3,'str15'
'c',3,'h',8,'g',3,'str15'
'c',3,'h',8,'g',4,'str15'
'c',3,'h',8,'g',5,'str15'
'c',3,'h',8,'h',5,'str15'
'd',1,'a',1,'a',3,'str15'
'd',1,'a',1,'a',4,'str15'
'd',1,'a',1,'a',5,'str15'
'd',1,'a',1,'a',6,'str15'
'd',1,'a',1,'a',7,'str15'
'd',1,'a',1,'a',8,'str15'
'd',1,'a',1,'f',2,'str15'
'd',1,'a',2,'a',4,'str15'
'd',1,'a',2,'a',5,'str15'
'd',1,'a',2,'a',6,'str15'
'd',1,'a',2,'a',7,'str15'
'd',1,'a',2,'a',8,'str15'
'd',1,'a',2,'b',8,'str15'
'd',1,'a',2,'f',2,'str15'
'd',1,'a',2,'h',3,'str15'
'd',1,'a',2,'h',4,'str15'
'd',1,'a',2,'h',5,'str15'
'd',1,'a',2,'h',6,'str15'
'd',1,'a',2,'h',7,'str15'
'd',1,'a',2,'h',8,'str15'
'd',1,'a',3,'b',8,'str15'
'd',1,'a',3,'g',8,'str15'
'd',1,'a',3,'h',6,'str15'
'd',1,'a',3,'h',7,'str15'
'd',1,'a',3,'h',8,'str15'
'd',1,'a',4,'a',7,'str15'
'd',1,'a',4,'b',8,'str15'
'd',1,'a',4,'g',8,'str15'
'd',1,'a',5,'a',2,'str15'
'd',1,'a',5,'a',8,'str15'
'd',1,'a',5,'b',2,'str15'
'd',1,'a',5,'e',4,'str15'
'd',1,'a',5,'f',2,'str15'
'd',1,'a',5,'g',3,'str15'
'd',1,'a',5,'g',4,'str15'
'd',1,'a',5,'h',8,'str15'
'd',1,'a',6,'a',2,'str15'
'd',1,'a',6,'a',3,'str15'
'd',1,'a',6,'b',2,'str15'
'd',1,'a',6,'e',7,'str15'
'd',1,'a',6,'e',8,'str15'
'd',1,'a',6,'f',2,'str15'
'd',1,'a',6,'f',7,'str15'
'd',1,'a',6,'f',8,'str15'
'd',1,'a',6,'g',7,'str15'
'd',1,'a',6,'g',8,'str15'
'd',1,'a',6,'h',7,'str15'
'd',1,'a',6,'h',8,'str15'
'd',1,'a',7,'a',3,'str15'
'd',1,'a',7,'a',4,'str15'
'd',1,'a',7,'b',2,'str15'
'd',1,'a',7,'f',2,'str15'
'd',1,'a',7,'h',3,'str15'
'd',1,'a',7,'h',4,'str15'
'd',1,'a',8,'a',3,'str15'
'd',1,'a',8,'a',4,'str15'
'd',1,'a',8,'a',5,'str15'
'd',1,'a',8,'b',2,'str15'
'd',1,'a',8,'f',2,'str15'
'd',1,'a',8,'h',3,'str15'
'd',1,'a',8,'h',4,'str15'
'd',1,'a',8,'h',5,'str15'
'd',1,'b',2,'b',8,'str15'
'd',1,'b',2,'h',3,'str15'
'd',1,'b',2,'h',4,'str15'
'd',1,'b',2,'h',5,'str15'
'd',1,'b',2,'h',6,'str15'
'd',1,'b',2,'h',7,'str15'
'd',1,'b',2,'h',8,'str15'
'd',1,'b',3,'b',8,'str15'
'd',1,'b',3,'g',8,'str15'
'd',1,'b',3,'h',6,'str15'
'd',1,'b',3,'h',7,'str15'
'd',1,'b',3,'h',8,'str15'
'd',1,'b',4,'b',8,'str15'
'd',1,'b',4,'g',8,'str15'
'd',1,'b',5,'g',3,'str15'
'd',1,'b',5,'g',4,'str15'
'd',1,'b',5,'h',8,'str15'
'd',1,'b',6,'h',7,'str15'
'd',1,'b',6,'h',8,'str15'
'd',1,'b',7,'h',3,'str15'
'd',1,'b',7,'h',4,'str15'
'd',1,'b',8,'h',3,'str15'
'd',1,'b',8,'h',4,'str15'
'd',1,'b',8,'h',5,'str15'
'd',1,'c',2,'h',3,'str15'
'd',1,'c',2,'h',4,'str15'
'd',1,'c',2,'h',5,'str15'
'd',1,'c',2,'h',6,'str15'
'd',1,'c',2,'h',7,'str15'
'd',1,'c',2,'h',8,'str15'
'd',1,'c',3,'g',8,'str15'
'd',1,'c',3,'h',6,'str15'
'd',1,'c',3,'h',7,'str15'
'd',1,'c',3,'h',8,'str15'
'd',1,'c',4,'g',8,'str15'
'd',1,'c',5,'a',3,'str15'
'd',1,'c',5,'a',4,'str15'
'd',1,'c',5,'a',5,'str15'
'd',1,'c',5,'b',3,'str15'
'd',1,'c',5,'g',3,'str15'
'd',1,'c',5,'g',4,'str15'
'd',1,'c',5,'h',8,'str15'
'd',1,'c',7,'h',3,'str15'
'd',1,'c',7,'h',4,'str15'
'd',1,'c',8,'h',3,'str15'
'd',1,'c',8,'h',4,'str15'
'd',1,'c',8,'h',5,'str15'
'd',1,'d',2,'a',2,'str15'
'd',1,'d',2,'a',3,'str15'
'd',1,'d',2,'a',4,'str15'
'd',1,'d',2,'a',5,'str15'
'd',1,'d',2,'a',6,'str15'
'd',1,'d',2,'b',2,'str15'
'd',1,'d',2,'b',3,'str15'
'd',1,'d',2,'b',4,'str15'
'd',1,'d',2,'b',5,'str15'
'd',1,'d',2,'b',6,'str15'
'd',1,'d',2,'c',3,'str15'
'd',1,'d',2,'c',4,'str15'
'd',1,'d',2,'c',5,'str15'
'd',1,'d',2,'c',6,'str15'
'd',1,'d',2,'g',2,'str15'
'd',1,'d',2,'h',3,'str15'
'd',1,'d',2,'h',4,'str15'
'd',1,'d',2,'h',5,'str15'
'd',1,'d',2,'h',6,'str15'
'd',1,'d',2,'h',7,'str15'
'd',1,'d',2,'h',8,'str15'
'd',1,'d',3,'a',3,'str15'
'd',1,'d',3,'a',4,'str15'
'd',1,'d',3,'a',5,'str15'
'd',1,'d',3,'b',3,'str15'
'd',1,'d',3,'b',4,'str15'
'd',1,'d',3,'b',5,'str15'
'd',1,'d',3,'b',6,'str15'
'd',1,'d',3,'c',5,'str15'
'd',1,'d',3,'c',6,'str15'
'd',1,'d',3,'g',8,'str15'
'd',1,'d',3,'h',6,'str15'
'd',1,'d',3,'h',7,'str15'
'd',1,'d',3,'h',8,'str15'
'd',1,'d',4,'g',8,'str15'
'd',1,'d',5,'a',2,'str15'
'd',1,'d',5,'a',3,'str15'
'd',1,'d',5,'a',4,'str15'
'd',1,'d',5,'a',5,'str15'
'd',1,'d',5,'a',6,'str15'
'd',1,'d',5,'a',7,'str15'
'd',1,'d',5,'a',8,'str15'
'd',1,'d',5,'b',8,'str15'
'd',1,'d',5,'c',8,'str15'
'd',1,'d',5,'g',2,'str15'
'd',1,'d',5,'h',5,'str15'
'd',1,'d',5,'h',6,'str15'
'd',1,'d',5,'h',7,'str15'
'd',1,'d',5,'h',8,'str15'
'd',1,'d',6,'a',2,'str15'
'd',1,'d',6,'a',3,'str15'
'd',1,'d',6,'a',7,'str15'
'd',1,'d',6,'a',8,'str15'
'd',1,'d',6,'b',7,'str15'
'd',1,'d',6,'b',8,'str15'
'd',1,'d',6,'c',8,'str15'
'd',1,'d',6,'g',2,'str15'
'd',1,'d',7,'a',3,'str15'
'd',1,'d',7,'a',4,'str15'
'd',1,'d',7,'a',5,'str15'
'd',1,'d',7,'a',6,'str15'
'd',1,'d',7,'a',7,'str15'
'd',1,'d',7,'c',3,'str15'
'd',1,'d',7,'g',2,'str15'
'd',1,'d',7,'h',3,'str15'
'd',1,'d',7,'h',4,'str15'
'd',1,'d',8,'a',3,'str15'
'd',1,'d',8,'a',4,'str15'
'd',1,'d',8,'a',5,'str15'
'd',1,'d',8,'a',6,'str15'
'd',1,'d',8,'a',7,'str15'
'd',1,'d',8,'a',8,'str15'
'd',1,'d',8,'b',5,'str15'
'd',1,'d',8,'b',6,'str15'
'd',1,'d',8,'b',7,'str15'
'd',1,'d',8,'b',8,'str15'
'd',1,'d',8,'c',3,'str15'
'd',1,'d',8,'c',5,'str15'
'd',1,'d',8,'c',6,'str15'
'd',1,'d',8,'g',2,'str15'
'd',1,'d',8,'h',3,'str15'
'd',1,'d',8,'h',4,'str15'
'd',1,'d',8,'h',5,'str15'
'd',1,'e',1,'a',8,'str15'
'd',1,'e',1,'f',8,'str15'
'd',1,'e',1,'g',8,'str15'
'd',1,'e',1,'h',3,'str15'
'd',1,'e',1,'h',4,'str15'
'd',1,'e',1,'h',5,'str15'
'd',1,'e',1,'h',6,'str15'
'd',1,'e',2,'a',3,'str15'
'd',1,'e',2,'a',4,'str15'
'd',1,'e',2,'a',5,'str15'
'd',1,'e',2,'a',6,'str15'
'd',1,'e',2,'a',7,'str15'
'd',1,'e',2,'a',8,'str15'
'd',1,'e',2,'b',8,'str15'
'd',1,'e',2,'f',8,'str15'
'd',1,'e',2,'g',8,'str15'
'd',1,'e',2,'h',3,'str15'
'd',1,'e',2,'h',4,'str15'
'd',1,'e',2,'h',5,'str15'
'd',1,'e',2,'h',6,'str15'
'd',1,'e',2,'h',7,'str15'
'd',1,'e',2,'h',8,'str15'
'd',1,'e',3,'b',8,'str15'
'd',1,'e',3,'f',5,'str15'
'd',1,'e',3,'f',6,'str15'
'd',1,'e',3,'g',3,'str15'
'd',1,'e',3,'g',4,'str15'
'd',1,'e',3,'g',5,'str15'
'd',1,'e',3,'g',6,'str15'
'd',1,'e',3,'h',3,'str15'
'd',1,'e',3,'h',4,'str15'
'd',1,'e',3,'h',5,'str15'
'd',1,'e',3,'h',6,'str15'
'd',1,'e',4,'a',7,'str15'
'd',1,'e',4,'b',8,'str15'
'd',1,'e',5,'a',5,'str15'
'd',1,'e',5,'a',6,'str15'
'd',1,'e',5,'a',7,'str15'
'd',1,'e',5,'a',8,'str15'
'd',1,'e',5,'f',8,'str15'
'd',1,'e',5,'g',8,'str15'
'd',1,'e',5,'h',6,'str15'
'd',1,'e',5,'h',7,'str15'
'd',1,'e',5,'h',8,'str15'
'd',1,'e',6,'a',3,'str15'
'd',1,'e',6,'f',8,'str15'
'd',1,'e',6,'g',7,'str15'
'd',1,'e',6,'g',8,'str15'
'd',1,'e',6,'h',7,'str15'
'd',1,'e',6,'h',8,'str15'
'd',1,'e',7,'a',3,'str15'
'd',1,'e',7,'a',4,'str15'
'd',1,'e',7,'f',3,'str15'
'd',1,'e',7,'h',3,'str15'
'd',1,'e',7,'h',4,'str15'
'd',1,'e',7,'h',5,'str15'
'd',1,'e',7,'h',6,'str15'
'd',1,'e',7,'h',7,'str15'
'd',1,'e',8,'a',3,'str15'
'd',1,'e',8,'a',4,'str15'
'd',1,'e',8,'a',5,'str15'
'd',1,'e',8,'f',3,'str15'
'd',1,'e',8,'f',5,'str15'
'd',1,'e',8,'f',6,'str15'
'd',1,'e',8,'g',5,'str15'
'd',1,'e',8,'g',6,'str15'
'd',1,'e',8,'g',7,'str15'
'd',1,'e',8,'g',8,'str15'
'd',1,'e',8,'h',3,'str15'
'd',1,'e',8,'h',4,'str15'
'd',1,'e',8,'h',5,'str15'
'd',1,'e',8,'h',6,'str15'
'd',1,'e',8,'h',7,'str15'
'd',1,'e',8,'h',8,'str15'
'd',1,'f',1,'a',8,'str15'
'd',1,'f',2,'a',3,'str15'
'd',1,'f',2,'a',4,'str15'
'd',1,'f',2,'a',5,'str15'
'd',1,'f',2,'a',6,'str15'
'd',1,'f',2,'a',7,'str15'
'd',1,'f',2,'a',8,'str15'
'd',1,'f',2,'b',8,'str15'
'd',1,'f',3,'b',8,'str15'
'd',1,'f',4,'a',7,'str15'
'd',1,'f',4,'b',8,'str15'
'd',1,'f',4,'g',6,'str15'
'd',1,'f',4,'h',4,'str15'
'd',1,'f',4,'h',5,'str15'
'd',1,'f',4,'h',6,'str15'
'd',1,'f',5,'a',8,'str15'
'd',1,'f',5,'b',3,'str15'
'd',1,'f',5,'b',4,'str15'
'd',1,'f',5,'g',3,'str15'
'd',1,'f',5,'h',3,'str15'
'd',1,'f',5,'h',4,'str15'
'd',1,'f',5,'h',5,'str15'
'd',1,'f',6,'a',3,'str15'
'd',1,'f',6,'g',4,'str15'
'd',1,'f',6,'h',4,'str15'
'd',1,'f',6,'h',5,'str15'
'd',1,'f',6,'h',6,'str15'
'd',1,'f',7,'a',3,'str15'
'd',1,'f',7,'a',4,'str15'
'd',1,'f',8,'a',3,'str15'
'd',1,'f',8,'a',4,'str15'
'd',1,'f',8,'a',5,'str15'
'd',1,'g',1,'a',8,'str15'
'd',1,'g',2,'a',3,'str15'
'd',1,'g',2,'a',4,'str15'
'd',1,'g',2,'a',5,'str15'
'd',1,'g',2,'a',6,'str15'
'd',1,'g',2,'a',7,'str15'
'd',1,'g',2,'a',8,'str15'
'd',1,'g',2,'b',8,'str15'
'd',1,'g',3,'b',8,'str15'
'd',1,'g',3,'g',8,'str15'
'd',1,'g',4,'a',7,'str15'
'd',1,'g',4,'b',8,'str15'
'd',1,'g',4,'g',8,'str15'
'd',1,'g',5,'a',8,'str15'
'd',1,'g',5,'b',3,'str15'
'd',1,'g',5,'b',4,'str15'
'd',1,'g',6,'a',3,'str15'
'd',1,'g',6,'a',7,'str15'
'd',1,'g',6,'a',8,'str15'
'd',1,'g',6,'f',1,'str15'
'd',1,'g',6,'g',1,'str15'
'd',1,'g',7,'a',3,'str15'
'd',1,'g',7,'a',4,'str15'
'd',1,'g',7,'f',1,'str15'
'd',1,'g',7,'g',1,'str15'
'd',1,'g',8,'a',3,'str15'
'd',1,'g',8,'a',4,'str15'
'd',1,'g',8,'a',5,'str15'
'd',1,'g',8,'f',1,'str15'
'd',1,'g',8,'g',1,'str15'
'd',1,'h',1,'a',8,'str15'
'd',1,'h',1,'f',2,'str15'
'd',1,'h',1,'h',3,'str15'
'd',1,'h',1,'h',4,'str15'
'd',1,'h',1,'h',5,'str15'
'd',1,'h',1,'h',6,'str15'
'd',1,'h',1,'h',7,'str15'
'd',1,'h',1,'h',8,'str15'
'd',1,'h',2,'a',3,'str15'
'd',1,'h',2,'a',4,'str15'
'd',1,'h',2,'a',5,'str15'
'd',1,'h',2,'a',6,'str15'
'd',1,'h',2,'a',7,'str15'
'd',1,'h',2,'a',8,'str15'
'd',1,'h',2,'b',8,'str15'
'd',1,'h',2,'h',5,'str15'
'd',1,'h',2,'h',6,'str15'
'd',1,'h',2,'h',7,'str15'
'd',1,'h',2,'h',8,'str15'
'd',1,'h',3,'b',8,'str15'
'd',1,'h',3,'g',8,'str15'
'd',1,'h',3,'h',6,'str15'
'd',1,'h',3,'h',7,'str15'
'd',1,'h',3,'h',8,'str15'
'd',1,'h',4,'a',7,'str15'
'd',1,'h',4,'b',8,'str15'
'd',1,'h',4,'g',8,'str15'
'd',1,'h',5,'a',8,'str15'
'd',1,'h',5,'b',3,'str15'
'd',1,'h',5,'b',4,'str15'
'd',1,'h',5,'d',4,'str15'
'd',1,'h',5,'f',2,'str15'
'd',1,'h',5,'g',2,'str15'
'd',1,'h',5,'h',2,'str15'
'd',1,'h',5,'h',8,'str15'
'd',1,'h',6,'a',3,'str15'
'd',1,'h',6,'a',7,'str15'
'd',1,'h',6,'a',8,'str15'
'd',1,'h',6,'b',7,'str15'
'd',1,'h',6,'b',8,'str15'
'd',1,'h',6,'c',7,'str15'
'd',1,'h',6,'c',8,'str15'
'd',1,'h',6,'d',7,'str15'
'd',1,'h',6,'d',8,'str15'
'd',1,'h',6,'f',2,'str15'
'd',1,'h',6,'g',2,'str15'
'd',1,'h',6,'h',2,'str15'
'd',1,'h',7,'a',3,'str15'
'd',1,'h',7,'a',4,'str15'
'd',1,'h',7,'f',2,'str15'
'd',1,'h',7,'g',2,'str15'
'd',1,'h',7,'h',2,'str15'
'd',1,'h',7,'h',3,'str15'
'd',1,'h',7,'h',4,'str15'
'd',1,'h',8,'a',3,'str15'
'd',1,'h',8,'a',4,'str15'
'd',1,'h',8,'a',5,'str15'
'd',1,'h',8,'f',2,'str15'
'd',1,'h',8,'g',2,'str15'
'd',1,'h',8,'h',2,'str15'
'd',1,'h',8,'h',3,'str15'
'd',1,'h',8,'h',4,'str15'
'd',1,'h',8,'h',5,'str15'
'd',2,'a',1,'e',8,'str15'
'd',2,'a',1,'f',8,'str15'
'd',2,'a',1,'g',3,'str15'
'd',2,'a',1,'g',8,'str15'
'd',2,'a',2,'e',8,'str15'
'd',2,'a',2,'f',8,'str15'
'd',2,'a',2,'g',3,'str15'
'd',2,'a',2,'g',8,'str15'
'd',2,'a',3,'b',5,'str15'
'd',2,'a',3,'b',6,'str15'
'd',2,'a',3,'c',8,'str15'
'd',2,'a',3,'d',8,'str15'
'd',2,'a',3,'e',8,'str15'
'd',2,'a',3,'f',8,'str15'
'd',2,'a',3,'g',3,'str15'
'd',2,'a',3,'g',8,'str15'
'd',2,'a',4,'c',8,'str15'
'd',2,'a',4,'d',8,'str15'
'd',2,'a',4,'e',8,'str15'
'd',2,'a',4,'f',8,'str15'
'd',2,'a',5,'a',7,'str15'
'd',2,'a',5,'b',7,'str15'
'd',2,'a',5,'b',8,'str15'
'd',2,'a',5,'c',6,'str15'
'd',2,'a',5,'c',7,'str15'
'd',2,'a',5,'c',8,'str15'
'd',2,'a',5,'d',6,'str15'
'd',2,'a',5,'d',7,'str15'
'd',2,'a',5,'d',8,'str15'
'd',2,'a',5,'e',6,'str15'
'd',2,'a',5,'e',7,'str15'
'd',2,'a',5,'e',8,'str15'
'd',2,'a',5,'f',5,'str15'
'd',2,'a',5,'f',6,'str15'
'd',2,'a',5,'f',7,'str15'
'd',2,'a',5,'f',8,'str15'
'd',2,'a',5,'g',5,'str15'
'd',2,'a',5,'g',6,'str15'
'd',2,'a',5,'g',7,'str15'
'd',2,'a',5,'g',8,'str15'
'd',2,'a',5,'h',5,'str15'
'd',2,'a',5,'h',6,'str15'
'd',2,'a',5,'h',7,'str15'
'd',2,'a',6,'a',8,'str15'
'd',2,'a',6,'b',8,'str15'
'd',2,'a',6,'c',7,'str15'
'd',2,'a',6,'c',8,'str15'
'd',2,'a',6,'g',3,'str15'
'd',2,'a',7,'a',5,'str15'
'd',2,'a',7,'b',3,'str15'
'd',2,'a',7,'g',3,'str15'
'd',2,'a',7,'h',5,'str15'
'd',2,'a',7,'h',6,'str15'
'd',2,'a',7,'h',7,'str15'
'd',2,'a',8,'a',6,'str15'
'd',2,'a',8,'b',3,'str15'
'd',2,'a',8,'b',4,'str15'
'd',2,'a',8,'b',5,'str15'
'd',2,'a',8,'e',8,'str15'
'd',2,'a',8,'f',8,'str15'
'd',2,'a',8,'g',3,'str15'
'd',2,'a',8,'g',7,'str15'
'd',2,'a',8,'g',8,'str15'
'd',2,'a',8,'h',6,'str15'
'd',2,'a',8,'h',7,'str15'
'd',2,'a',8,'h',8,'str15'
'd',2,'b',1,'g',3,'str15'
'd',2,'b',1,'g',8,'str15'
'd',2,'b',2,'g',3,'str15'
'd',2,'b',3,'b',5,'str15'
'd',2,'b',3,'b',6,'str15'
'd',2,'b',3,'g',3,'str15'
'd',2,'b',3,'g',8,'str15'
'd',2,'b',5,'b',8,'str15'
'd',2,'b',5,'c',8,'str15'
'd',2,'b',5,'d',8,'str15'
'd',2,'b',5,'e',4,'str15'
'd',2,'b',5,'e',5,'str15'
'd',2,'b',5,'e',6,'str15'
'd',2,'b',5,'e',7,'str15'
'd',2,'b',5,'e',8,'str15'
'd',2,'b',5,'f',5,'str15'
'd',2,'b',5,'f',6,'str15'
'd',2,'b',5,'f',7,'str15'
'd',2,'b',5,'f',8,'str15'
'd',2,'b',5,'g',5,'str15'
'd',2,'b',5,'g',6,'str15'
'd',2,'b',5,'g',7,'str15'
'd',2,'b',5,'g',8,'str15'
'd',2,'b',5,'h',5,'str15'
'd',2,'b',5,'h',6,'str15'
'd',2,'b',5,'h',7,'str15'
'd',2,'b',6,'b',8,'str15'
'd',2,'b',6,'c',8,'str15'
'd',2,'b',6,'d',7,'str15'
'd',2,'b',6,'d',8,'str15'
'd',2,'b',6,'e',7,'str15'
'd',2,'b',6,'e',8,'str15'
'd',2,'b',6,'f',7,'str15'
'd',2,'b',6,'f',8,'str15'
'd',2,'b',6,'g',3,'str15'
'd',2,'b',7,'b',3,'str15'
'd',2,'b',7,'g',3,'str15'
'd',2,'b',7,'h',5,'str15'
'd',2,'b',7,'h',6,'str15'
'd',2,'b',7,'h',7,'str15'
'd',2,'b',8,'b',3,'str15'
'd',2,'b',8,'b',4,'str15'
'd',2,'b',8,'b',5,'str15'
'd',2,'b',8,'g',3,'str15'
'd',2,'b',8,'h',6,'str15'
'd',2,'b',8,'h',7,'str15'
'd',2,'b',8,'h',8,'str15'
