White_king_col,White_king_row,White_rook_col,White_rook_row,Black_king_col,Black_king_row,class
c,one,d,four,h,four,thirteen
c,one,d,four,h,five,thirteen
c,one,d,four,h,six,thirteen
c,one,d,four,h,seven,thirteen
c,one,d,five,b,three,thirteen
c,one,d,five,b,four,thirteen
c,one,d,five,b,five,thirteen
c,one,d,five,b,six,thirteen
c,one,d,five,b,seven,thirteen
c,one,d,five,c,three,thirteen
c,one,d,five,c,seven,thirteen
c,one,d,six,a,four,thirteen
c,one,d,six,a,five,thirteen
c,one,d,six,a,six,thirteen
c,one,d,six,b,three,thirteen
c,one,d,six,b,four,thirteen
c,one,d,six,b,five,thirteen
c,one,d,six,b,six,thirteen
c,one,d,six,c,three,thirteen
c,one,d,six,c,four,thirteen
c,one,d,six,d,eight,thirteen
c,one,d,six,e,eight,thirteen
c,one,d,six,f,seven,thirteen
c,one,d,six,f,eight,thirteen
c,one,d,six,g,seven,thirteen
c,one,d,six,g,eight,thirteen
c,one,d,six,h,three,thirteen
c,one,d,six,h,seven,thirteen
c,one,d,six,h,eight,thirteen
c,one,d,seven,b,five,thirteen
c,one,d,seven,b,six,thirteen
c,one,d,seven,b,seven,thirteen
c,one,d,seven,c,five,thirteen
c,one,d,seven,h,four,thirteen
c,one,d,eight,h,six,thirteen
c,one,d,eight,h,seven,thirteen
c,one,d,eight,h,eight,thirteen
c,one,e,one,a,three,thirteen
c,one,e,one,a,four,thirteen
c,one,e,one,a,five,thirteen
c,one,e,one,a,six,thirteen
c,one,e,one,a,seven,thirteen
c,one,e,one,b,six,thirteen
c,one,e,one,b,seven,thirteen
c,one,e,one,c,seven,thirteen
c,one,e,one,c,eight,thirteen
c,one,e,one,d,seven,thirteen
c,one,e,one,d,eight,thirteen
c,one,e,one,e,seven,thirteen
c,one,e,one,e,eight,thirteen
c,one,e,one,f,three,thirteen
c,one,e,one,f,four,thirteen
c,one,e,one,f,five,thirteen
c,one,e,one,f,six,thirteen
c,one,e,one,f,seven,thirteen
c,one,e,one,g,two,thirteen
c,one,e,one,g,three,thirteen
c,one,e,one,g,four,thirteen
c,one,e,one,g,five,thirteen
c,one,e,one,g,six,thirteen
c,one,e,one,g,seven,thirteen
c,one,e,two,b,six,thirteen
c,one,e,two,b,seven,thirteen
c,one,e,two,c,seven,thirteen
c,one,e,two,c,eight,thirteen
c,one,e,two,d,seven,thirteen
c,one,e,two,d,eight,thirteen
c,one,e,two,e,seven,thirteen
c,one,e,two,e,eight,thirteen
c,one,e,two,f,four,thirteen
c,one,e,two,f,five,thirteen
c,one,e,two,f,six,thirteen
c,one,e,two,f,seven,thirteen
c,one,e,two,g,two,thirteen
c,one,e,two,g,three,thirteen
c,one,e,two,g,four,thirteen
c,one,e,two,g,five,thirteen
c,one,e,two,g,six,thirteen
c,one,e,two,g,seven,thirteen
c,one,e,two,h,three,thirteen
c,one,e,two,h,four,thirteen
c,one,e,two,h,five,thirteen
c,one,e,three,a,three,thirteen
c,one,e,three,a,four,thirteen
c,one,e,three,a,five,thirteen
c,one,e,three,b,six,thirteen
c,one,e,three,b,seven,thirteen
c,one,e,three,c,seven,thirteen
c,one,e,three,c,eight,thirteen
c,one,e,three,d,seven,thirteen
c,one,e,three,d,eight,thirteen
c,one,e,three,e,seven,thirteen
c,one,e,three,e,eight,thirteen
c,one,e,three,f,five,thirteen
c,one,e,three,f,six,thirteen
c,one,e,three,f,seven,thirteen
c,one,e,three,g,three,thirteen
c,one,e,three,g,four,thirteen
c,one,e,three,g,five,thirteen
c,one,e,three,g,six,thirteen
c,one,e,three,g,seven,thirteen
c,one,e,three,h,three,thirteen
c,one,e,three,h,four,thirteen
c,one,e,three,h,five,thirteen
c,one,e,three,h,six,thirteen
c,one,e,four,a,four,thirteen
c,one,e,four,a,five,thirteen
c,one,e,four,a,six,thirteen
c,one,e,four,b,four,thirteen
c,one,e,four,b,five,thirteen
c,one,e,four,b,six,thirteen
c,one,e,four,b,seven,thirteen
c,one,e,four,c,seven,thirteen
c,one,e,four,c,eight,thirteen
c,one,e,four,d,seven,thirteen
c,one,e,four,d,eight,thirteen
c,one,e,four,e,seven,thirteen
c,one,e,four,e,eight,thirteen
c,one,e,five,b,three,thirteen
c,one,e,five,b,four,thirteen
c,one,e,five,f,two,thirteen
c,one,e,five,g,two,thirteen
c,one,e,five,h,three,thirteen
c,one,e,five,h,four,thirteen
c,one,e,five,h,five,thirteen
c,one,e,six,a,seven,thirteen
c,one,e,six,a,eight,thirteen
c,one,e,six,b,seven,thirteen
c,one,e,six,b,eight,thirteen
c,one,e,six,c,seven,thirteen
c,one,e,six,c,eight,thirteen
c,one,e,six,d,eight,thirteen
c,one,e,six,e,eight,thirteen
c,one,e,six,f,two,thirteen
c,one,e,six,g,two,thirteen
c,one,e,six,h,three,thirteen
c,one,e,seven,b,three,thirteen
c,one,e,seven,f,two,thirteen
c,one,e,seven,f,three,thirteen
c,one,e,seven,f,four,thirteen
c,one,e,seven,g,two,thirteen
c,one,e,seven,g,three,thirteen
c,one,e,seven,g,four,thirteen
c,one,e,seven,h,four,thirteen
c,one,e,seven,h,five,thirteen
c,one,e,seven,h,six,thirteen
c,one,e,eight,a,six,thirteen
c,one,e,eight,a,seven,thirteen
c,one,e,eight,a,eight,thirteen
c,one,e,eight,b,three,thirteen
c,one,e,eight,b,four,thirteen
c,one,e,eight,b,five,thirteen
c,one,e,eight,d,three,thirteen
c,one,e,eight,f,two,thirteen
c,one,e,eight,f,three,thirteen
c,one,e,eight,f,four,thirteen
c,one,e,eight,f,five,thirteen
c,one,e,eight,f,six,thirteen
c,one,e,eight,g,two,thirteen
c,one,e,eight,g,three,thirteen
c,one,e,eight,g,four,thirteen
c,one,e,eight,g,five,thirteen
c,one,e,eight,g,six,thirteen
c,one,f,one,a,three,thirteen
c,one,f,one,a,four,thirteen
c,one,f,one,a,five,thirteen
c,one,f,one,a,six,thirteen
c,one,f,one,a,seven,thirteen
c,one,f,one,b,six,thirteen
c,one,f,one,b,seven,thirteen
c,one,f,two,b,six,thirteen
c,one,f,two,b,seven,thirteen
c,one,f,three,a,three,thirteen
c,one,f,three,a,four,thirteen
c,one,f,three,a,five,thirteen
c,one,f,three,b,six,thirteen
c,one,f,three,b,seven,thirteen
c,one,f,four,a,four,thirteen
c,one,f,four,a,five,thirteen
c,one,f,four,a,six,thirteen
c,one,f,four,b,seven,thirteen
c,one,f,five,a,five,thirteen
c,one,f,five,a,six,thirteen
c,one,f,five,a,seven,thirteen
c,one,f,five,b,three,thirteen
c,one,f,five,b,four,thirteen
c,one,f,five,e,one,thirteen
c,one,f,five,f,one,thirteen
c,one,f,six,a,seven,thirteen
c,one,f,six,a,eight,thirteen
c,one,f,six,b,seven,thirteen
c,one,f,six,b,eight,thirteen
c,one,f,six,c,seven,thirteen
c,one,f,six,c,eight,thirteen
c,one,f,six,d,seven,thirteen
c,one,f,six,d,eight,thirteen
c,one,f,six,e,one,thirteen
c,one,f,six,e,eight,thirteen
c,one,f,six,f,one,thirteen
c,one,f,six,f,eight,thirteen
c,one,f,seven,b,three,thirteen
c,one,f,seven,e,one,thirteen
c,one,f,seven,f,one,thirteen
c,one,f,eight,a,six,thirteen
c,one,f,eight,a,seven,thirteen
c,one,f,eight,a,eight,thirteen
c,one,f,eight,b,three,thirteen
c,one,f,eight,b,four,thirteen
c,one,f,eight,b,five,thirteen
c,one,f,eight,e,one,thirteen
c,one,f,eight,f,one,thirteen
c,one,g,one,a,three,thirteen
c,one,g,one,a,four,thirteen
c,one,g,one,a,five,thirteen
c,one,g,one,a,six,thirteen
c,one,g,one,a,seven,thirteen
c,one,g,one,b,six,thirteen
c,one,g,one,b,seven,thirteen
c,one,g,two,b,six,thirteen
c,one,g,two,b,seven,thirteen
c,one,g,three,a,three,thirteen
c,one,g,three,a,four,thirteen
c,one,g,three,a,five,thirteen
c,one,g,three,b,six,thirteen
c,one,g,three,b,seven,thirteen
c,one,g,four,a,four,thirteen
c,one,g,four,a,five,thirteen
c,one,g,four,a,six,thirteen
c,one,g,four,b,seven,thirteen
c,one,g,five,a,five,thirteen
c,one,g,five,a,six,thirteen
c,one,g,five,a,seven,thirteen
c,one,g,five,b,three,thirteen
c,one,g,five,b,four,thirteen
c,one,g,five,b,five,thirteen
c,one,g,five,b,six,thirteen
c,one,g,five,b,seven,thirteen
c,one,g,five,b,eight,thirteen
c,one,g,five,c,six,thirteen
c,one,g,five,c,seven,thirteen
c,one,g,five,c,eight,thirteen
c,one,g,five,d,four,thirteen
c,one,g,six,b,seven,thirteen
c,one,g,six,b,eight,thirteen
c,one,g,six,c,seven,thirteen
c,one,g,six,c,eight,thirteen
c,one,g,six,d,seven,thirteen
c,one,g,six,d,eight,thirteen
c,one,g,six,e,seven,thirteen
c,one,g,six,e,eight,thirteen
c,one,g,six,f,eight,thirteen
c,one,g,six,g,eight,thirteen
c,one,g,seven,b,three,thirteen
c,one,g,eight,a,six,thirteen
c,one,g,eight,a,seven,thirteen
c,one,g,eight,a,eight,thirteen
c,one,g,eight,b,three,thirteen
c,one,g,eight,b,four,thirteen
c,one,g,eight,b,five,thirteen
c,one,h,one,a,three,thirteen
c,one,h,one,a,four,thirteen
c,one,h,one,a,five,thirteen
c,one,h,one,a,six,thirteen
c,one,h,one,a,seven,thirteen
c,one,h,one,b,six,thirteen
c,one,h,one,b,seven,thirteen
c,one,h,one,c,eight,thirteen
c,one,h,two,b,six,thirteen
c,one,h,two,b,seven,thirteen
c,one,h,two,c,eight,thirteen
c,one,h,two,h,five,thirteen
c,one,h,three,a,three,thirteen
c,one,h,three,a,four,thirteen
c,one,h,three,a,five,thirteen
c,one,h,three,b,six,thirteen
c,one,h,three,b,seven,thirteen
c,one,h,three,c,eight,thirteen
c,one,h,three,h,six,thirteen
c,one,h,four,a,four,thirteen
c,one,h,four,a,five,thirteen
c,one,h,four,a,six,thirteen
c,one,h,four,b,seven,thirteen
c,one,h,four,c,eight,thirteen
c,one,h,four,h,seven,thirteen
c,one,h,five,a,five,thirteen
c,one,h,five,a,six,thirteen
c,one,h,five,a,seven,thirteen
c,one,h,five,b,three,thirteen
c,one,h,five,b,four,thirteen
c,one,h,five,b,five,thirteen
c,one,h,five,b,six,thirteen
c,one,h,five,b,seven,thirteen
c,one,h,five,b,eight,thirteen
c,one,h,five,c,three,thirteen
c,one,h,five,c,four,thirteen
c,one,h,five,c,five,thirteen
c,one,h,five,c,six,thirteen
c,one,h,five,c,seven,thirteen
c,one,h,five,c,eight,thirteen
c,one,h,five,d,three,thirteen
c,one,h,five,d,four,thirteen
c,one,h,five,d,five,thirteen
c,one,h,five,d,six,thirteen
c,one,h,five,d,seven,thirteen
c,one,h,five,d,eight,thirteen
c,one,h,five,e,three,thirteen
c,one,h,five,e,four,thirteen
c,one,h,five,e,five,thirteen
c,one,h,five,e,six,thirteen
c,one,h,five,e,seven,thirteen
c,one,h,five,e,eight,thirteen
c,one,h,five,f,three,thirteen
c,one,h,five,f,four,thirteen
c,one,h,five,f,eight,thirteen
c,one,h,five,g,three,thirteen
c,one,h,five,g,eight,thirteen
c,one,h,five,h,three,thirteen
c,one,h,five,h,eight,thirteen
c,one,h,six,e,seven,thirteen
c,one,h,six,e,eight,thirteen
c,one,h,six,f,two,thirteen
c,one,h,six,f,seven,thirteen
c,one,h,six,f,eight,thirteen
c,one,h,six,g,two,thirteen
c,one,h,six,g,eight,thirteen
c,one,h,six,h,two,thirteen
c,one,h,six,h,three,thirteen
c,one,h,six,h,eight,thirteen
c,one,h,seven,b,three,thirteen
c,one,h,seven,h,four,thirteen
c,one,h,eight,a,six,thirteen
c,one,h,eight,a,seven,thirteen
c,one,h,eight,a,eight,thirteen
c,one,h,eight,b,three,thirteen
c,one,h,eight,b,four,thirteen
c,one,h,eight,b,five,thirteen
c,one,h,eight,b,six,thirteen
c,one,h,eight,b,seven,thirteen
c,one,h,eight,b,eight,thirteen
c,one,h,eight,c,eight,thirteen
c,one,h,eight,h,six,thirteen
c,two,a,one,c,four,thirteen
c,two,a,one,c,five,thirteen
c,two,a,one,c,six,thirteen
c,two,a,one,c,seven,thirteen
c,two,a,one,d,four,thirteen
c,two,a,one,d,five,thirteen
c,two,a,one,d,six,thirteen
c,two,a,one,d,seven,thirteen
c,two,a,one,e,three,thirteen
c,two,a,one,e,four,thirteen
c,two,a,one,e,five,thirteen
c,two,a,one,e,six,thirteen
c,two,a,one,e,seven,thirteen
c,two,a,one,f,three,thirteen
c,two,a,one,f,four,thirteen
c,two,a,one,f,five,thirteen
c,two,a,one,f,six,thirteen
c,two,a,one,f,seven,thirteen
c,two,a,one,g,four,thirteen
c,two,a,one,g,five,thirteen
c,two,a,one,g,six,thirteen
c,two,a,one,g,seven,thirteen
c,two,a,two,a,four,thirteen
c,two,a,two,a,five,thirteen
c,two,a,two,b,four,thirteen
c,two,a,two,b,five,thirteen
c,two,a,two,b,six,thirteen
c,two,a,two,b,seven,thirteen
c,two,a,two,b,eight,thirteen
c,two,a,two,c,six,thirteen
c,two,a,two,c,seven,thirteen
c,two,a,two,c,eight,thirteen
c,two,a,two,d,four,thirteen
c,two,a,two,d,six,thirteen
c,two,a,two,d,seven,thirteen
c,two,a,two,d,eight,thirteen
c,two,a,two,e,six,thirteen
c,two,a,two,e,seven,thirteen
c,two,a,two,f,three,thirteen
c,two,a,two,f,four,thirteen
c,two,a,two,f,five,thirteen
c,two,a,two,f,six,thirteen
c,two,a,two,f,seven,thirteen
c,two,a,two,g,four,thirteen
c,two,a,two,g,five,thirteen
c,two,a,two,g,six,thirteen
c,two,a,two,g,seven,thirteen
c,two,a,two,h,four,thirteen
c,two,a,two,h,five,thirteen
c,two,a,two,h,six,thirteen
c,two,a,two,h,seven,thirteen
c,two,a,three,c,six,thirteen
c,two,a,three,c,seven,thirteen
c,two,a,three,d,four,thirteen
c,two,a,three,d,six,thirteen
c,two,a,three,d,seven,thirteen
c,two,a,three,e,six,thirteen
c,two,a,three,e,seven,thirteen
c,two,a,three,f,three,thirteen
c,two,a,three,f,four,thirteen
c,two,a,three,f,five,thirteen
c,two,a,three,f,six,thirteen
c,two,a,three,f,seven,thirteen
c,two,a,three,g,four,thirteen
c,two,a,three,g,five,thirteen
c,two,a,three,g,six,thirteen
c,two,a,three,g,seven,thirteen
c,two,a,three,h,four,thirteen
c,two,a,three,h,five,thirteen
c,two,a,three,h,six,thirteen
c,two,a,four,b,six,thirteen
c,two,a,four,c,four,thirteen
c,two,a,four,c,five,thirteen
c,two,a,four,c,six,thirteen
c,two,a,four,c,seven,thirteen
c,two,a,four,d,four,thirteen
c,two,a,four,d,five,thirteen
c,two,a,four,d,six,thirteen
c,two,a,four,d,seven,thirteen
c,two,a,four,e,four,thirteen
c,two,a,four,e,five,thirteen
c,two,a,four,e,six,thirteen
c,two,a,four,e,seven,thirteen
c,two,a,four,f,four,thirteen
c,two,a,four,f,five,thirteen
c,two,a,four,f,six,thirteen
c,two,a,four,f,seven,thirteen
c,two,a,four,g,four,thirteen
c,two,a,four,g,five,thirteen
c,two,a,four,g,six,thirteen
c,two,a,six,a,four,thirteen
c,two,a,six,b,four,thirteen
c,two,a,six,c,six,thirteen
c,two,a,six,d,four,thirteen
c,two,a,six,d,six,thirteen
c,two,a,six,e,six,thirteen
c,two,a,six,f,three,thirteen
c,two,a,six,f,four,thirteen
c,two,a,six,f,five,thirteen
c,two,a,six,f,six,thirteen
c,two,a,six,g,four,thirteen
c,two,a,six,g,five,thirteen
c,two,a,six,g,six,thirteen
c,two,a,six,h,four,thirteen
c,two,a,six,h,five,thirteen
c,two,a,six,h,six,thirteen
c,two,a,seven,b,five,thirteen
c,two,a,seven,c,six,thirteen
c,two,a,seven,c,seven,thirteen
c,two,a,seven,d,four,thirteen
c,two,a,seven,d,six,thirteen
c,two,a,seven,d,seven,thirteen
c,two,a,seven,e,six,thirteen
c,two,a,seven,e,seven,thirteen
c,two,a,seven,f,three,thirteen
c,two,a,seven,f,four,thirteen
c,two,a,seven,f,five,thirteen
c,two,a,seven,f,six,thirteen
c,two,a,seven,f,seven,thirteen
c,two,a,seven,g,four,thirteen
c,two,a,seven,g,five,thirteen
c,two,a,seven,g,six,thirteen
c,two,a,seven,g,seven,thirteen
c,two,a,seven,h,four,thirteen
c,two,a,seven,h,five,thirteen
c,two,a,seven,h,six,thirteen
c,two,a,seven,h,seven,thirteen
c,two,a,eight,b,six,thirteen
c,two,a,eight,c,four,thirteen
c,two,a,eight,c,five,thirteen
c,two,a,eight,c,six,thirteen
c,two,a,eight,c,seven,thirteen
c,two,a,eight,c,eight,thirteen
c,two,a,eight,d,four,thirteen
c,two,a,eight,d,five,thirteen
c,two,a,eight,d,six,thirteen
c,two,a,eight,d,seven,thirteen
c,two,a,eight,d,eight,thirteen
c,two,a,eight,e,three,thirteen
c,two,a,eight,e,four,thirteen
c,two,a,eight,e,five,thirteen
c,two,a,eight,e,six,thirteen
c,two,a,eight,e,seven,thirteen
c,two,a,eight,f,three,thirteen
c,two,a,eight,f,four,thirteen
c,two,a,eight,f,five,thirteen
c,two,a,eight,f,six,thirteen
c,two,a,eight,f,seven,thirteen
c,two,a,eight,g,four,thirteen
c,two,a,eight,g,five,thirteen
c,two,a,eight,g,six,thirteen
c,two,a,eight,g,seven,thirteen
c,two,b,one,c,four,thirteen
c,two,b,one,c,five,thirteen
c,two,b,one,c,six,thirteen
c,two,b,one,c,seven,thirteen
c,two,b,one,c,eight,thirteen
c,two,b,one,d,six,thirteen
c,two,b,one,d,seven,thirteen
c,two,b,one,d,eight,thirteen
c,two,b,one,e,four,thirteen
c,two,b,one,e,six,thirteen
c,two,b,one,e,seven,thirteen
c,two,b,one,e,eight,thirteen
c,two,b,one,f,six,thirteen
c,two,b,one,f,seven,thirteen
c,two,b,one,f,eight,thirteen
c,two,b,one,g,four,thirteen
c,two,b,one,g,five,thirteen
c,two,b,one,g,six,thirteen
c,two,b,one,g,seven,thirteen
c,two,b,one,g,eight,thirteen
c,two,b,two,b,six,thirteen
c,two,b,two,b,seven,thirteen
c,two,b,two,b,eight,thirteen
c,two,b,two,c,six,thirteen
c,two,b,two,c,seven,thirteen
c,two,b,two,c,eight,thirteen
c,two,b,two,d,six,thirteen
c,two,b,two,d,seven,thirteen
c,two,b,two,d,eight,thirteen
c,two,b,two,e,six,thirteen
c,two,b,two,e,seven,thirteen
c,two,b,two,e,eight,thirteen
c,two,b,two,f,six,thirteen
c,two,b,two,f,seven,thirteen
c,two,b,two,f,eight,thirteen
c,two,b,two,g,four,thirteen
c,two,b,two,g,five,thirteen
c,two,b,two,g,six,thirteen
c,two,b,two,g,seven,thirteen
c,two,b,two,g,eight,thirteen
c,two,b,two,h,four,thirteen
c,two,b,two,h,five,thirteen
c,two,b,two,h,six,thirteen
c,two,b,two,h,seven,thirteen
c,two,b,three,c,seven,thirteen
c,two,b,three,c,eight,thirteen
c,two,b,three,d,seven,thirteen
c,two,b,three,d,eight,thirteen
c,two,b,three,e,seven,thirteen
c,two,b,three,e,eight,thirteen
c,two,b,three,f,six,thirteen
c,two,b,three,f,seven,thirteen
c,two,b,three,f,eight,thirteen
c,two,b,three,g,four,thirteen
c,two,b,three,g,five,thirteen
c,two,b,three,g,six,thirteen
c,two,b,three,g,seven,thirteen
c,two,b,three,g,eight,thirteen
c,two,b,three,h,four,thirteen
c,two,b,three,h,five,thirteen
c,two,b,three,h,six,thirteen
c,two,b,four,b,six,thirteen
c,two,b,four,c,six,thirteen
c,two,b,four,c,seven,thirteen
c,two,b,four,c,eight,thirteen
c,two,b,four,d,four,thirteen
c,two,b,four,d,five,thirteen
c,two,b,four,d,six,thirteen
c,two,b,four,d,seven,thirteen
c,two,b,four,d,eight,thirteen
c,two,b,four,e,four,thirteen
c,two,b,four,e,five,thirteen
c,two,b,four,e,six,thirteen
c,two,b,four,e,seven,thirteen
c,two,b,four,e,eight,thirteen
c,two,b,four,f,four,thirteen
c,two,b,four,f,five,thirteen
c,two,b,four,f,six,thirteen
c,two,b,four,f,seven,thirteen
c,two,b,four,f,eight,thirteen
c,two,b,four,g,four,thirteen
c,two,b,four,g,five,thirteen
c,two,b,four,g,six,thirteen
c,two,b,five,b,seven,thirteen
c,two,b,five,c,seven,thirteen
c,two,b,five,d,four,thirteen
c,two,b,five,d,five,thirteen
c,two,b,five,d,six,thirteen
c,two,b,five,d,seven,thirteen
c,two,b,five,e,three,thirteen
c,two,b,five,e,four,thirteen
c,two,b,five,e,five,thirteen
c,two,b,six,e,six,thirteen
c,two,b,six,f,six,thirteen
c,two,b,six,g,four,thirteen
c,two,b,six,g,five,thirteen
c,two,b,six,g,six,thirteen
c,two,b,six,h,four,thirteen
c,two,b,six,h,five,thirteen
c,two,b,six,h,six,thirteen
c,two,b,seven,f,six,thirteen
c,two,b,seven,f,seven,thirteen
c,two,b,seven,g,four,thirteen
c,two,b,seven,g,five,thirteen
c,two,b,seven,g,six,thirteen
c,two,b,seven,g,seven,thirteen
c,two,b,seven,h,four,thirteen
c,two,b,seven,h,five,thirteen
c,two,b,seven,h,six,thirteen
c,two,b,seven,h,seven,thirteen
c,two,b,eight,c,four,thirteen
c,two,b,eight,c,five,thirteen
c,two,b,eight,e,four,thirteen
c,two,b,eight,e,six,thirteen
c,two,b,eight,e,seven,thirteen
c,two,b,eight,e,eight,thirteen
c,two,b,eight,f,six,thirteen
c,two,b,eight,f,seven,thirteen
c,two,b,eight,f,eight,thirteen
c,two,b,eight,g,four,thirteen
c,two,b,eight,g,five,thirteen
c,two,b,eight,g,six,thirteen
c,two,b,eight,g,seven,thirteen
c,two,b,eight,g,eight,thirteen
c,two,c,one,c,four,thirteen
c,two,c,one,c,five,thirteen
c,two,c,one,c,six,thirteen
c,two,c,one,c,seven,thirteen
c,two,c,one,c,eight,thirteen
c,two,c,one,d,six,thirteen
c,two,c,one,d,seven,thirteen
c,two,c,one,d,eight,thirteen
c,two,c,one,e,six,thirteen
c,two,c,one,e,seven,thirteen
c,two,c,one,e,eight,thirteen
c,two,c,one,f,six,thirteen
c,two,c,one,f,seven,thirteen
c,two,c,one,f,eight,thirteen
c,two,c,one,g,three,thirteen
c,two,c,one,g,four,thirteen
c,two,c,one,g,five,thirteen
c,two,c,one,g,six,thirteen
c,two,c,one,g,seven,thirteen
c,two,c,one,g,eight,thirteen
c,two,c,three,c,seven,thirteen
c,two,c,three,c,eight,thirteen
c,two,c,three,d,seven,thirteen
c,two,c,three,d,eight,thirteen
c,two,c,three,e,seven,thirteen
c,two,c,three,e,eight,thirteen
c,two,c,three,f,seven,thirteen
c,two,c,three,f,eight,thirteen
c,two,c,three,g,four,thirteen
c,two,c,three,g,five,thirteen
c,two,c,three,g,six,thirteen
c,two,c,three,g,seven,thirteen
c,two,c,three,g,eight,thirteen
c,two,c,three,h,four,thirteen
c,two,c,three,h,five,thirteen
c,two,c,three,h,six,thirteen
c,two,c,four,c,six,thirteen
c,two,c,four,c,seven,thirteen
c,two,c,four,c,eight,thirteen
c,two,c,four,d,six,thirteen
c,two,c,four,d,seven,thirteen
c,two,c,four,d,eight,thirteen
c,two,c,four,e,four,thirteen
c,two,c,four,e,five,thirteen
c,two,c,four,e,six,thirteen
c,two,c,four,e,seven,thirteen
c,two,c,four,e,eight,thirteen
c,two,c,four,f,four,thirteen
c,two,c,four,f,five,thirteen
c,two,c,four,f,six,thirteen
c,two,c,four,f,seven,thirteen
c,two,c,four,f,eight,thirteen
c,two,c,four,g,four,thirteen
c,two,c,four,g,five,thirteen
c,two,c,four,g,six,thirteen
c,two,c,five,c,seven,thirteen
c,two,c,five,c,eight,thirteen
c,two,c,five,d,seven,thirteen
c,two,c,five,d,eight,thirteen
c,two,c,five,e,six,thirteen
c,two,c,five,e,seven,thirteen
c,two,c,five,e,eight,thirteen
c,two,c,five,f,five,thirteen
c,two,c,five,f,six,thirteen
c,two,c,five,f,seven,thirteen
c,two,c,five,f,eight,thirteen
c,two,c,six,h,four,thirteen
c,two,c,six,h,five,thirteen
c,two,c,six,h,six,thirteen
c,two,c,seven,g,four,thirteen
c,two,c,seven,h,four,thirteen
c,two,c,seven,h,five,thirteen
c,two,c,seven,h,six,thirteen
c,two,c,seven,h,seven,thirteen
c,two,c,eight,c,four,thirteen
c,two,c,eight,e,four,thirteen
c,two,c,eight,f,eight,thirteen
c,two,c,eight,g,four,thirteen
c,two,c,eight,g,five,thirteen
c,two,c,eight,g,six,thirteen
c,two,c,eight,g,seven,thirteen
c,two,c,eight,g,eight,thirteen
c,two,c,eight,h,six,thirteen
c,two,c,eight,h,seven,thirteen
c,two,c,eight,h,eight,thirteen
c,two,d,one,d,six,thirteen
c,two,d,one,d,seven,thirteen
c,two,d,one,d,eight,thirteen
c,two,d,one,e,six,thirteen
c,two,d,one,e,seven,thirteen
c,two,d,one,e,eight,thirteen
c,two,d,one,f,six,thirteen
c,two,d,one,f,seven,thirteen
c,two,d,one,f,eight,thirteen
c,two,d,one,g,three,thirteen
c,two,d,one,g,four,thirteen
c,two,d,one,g,five,thirteen
c,two,d,one,g,six,thirteen
c,two,d,one,g,seven,thirteen
c,two,d,two,d,six,thirteen
c,two,d,two,d,seven,thirteen
c,two,d,two,d,eight,thirteen
c,two,d,two,e,six,thirteen
c,two,d,two,e,seven,thirteen
c,two,d,two,e,eight,thirteen
c,two,d,two,f,six,thirteen
c,two,d,two,f,seven,thirteen
c,two,d,two,f,eight,thirteen
c,two,d,two,g,three,thirteen
c,two,d,two,g,four,thirteen
c,two,d,two,g,five,thirteen
c,two,d,two,g,six,thirteen
c,two,d,two,g,seven,thirteen
c,two,d,three,d,seven,thirteen
c,two,d,three,d,eight,thirteen
c,two,d,three,e,seven,thirteen
c,two,d,three,e,eight,thirteen
c,two,d,three,f,seven,thirteen
c,two,d,three,f,eight,thirteen
c,two,d,three,g,three,thirteen
c,two,d,three,g,four,thirteen
c,two,d,three,g,five,thirteen
c,two,d,three,g,six,thirteen
c,two,d,three,g,seven,thirteen
c,two,d,three,g,eight,thirteen
c,two,d,three,h,four,thirteen
c,two,d,three,h,five,thirteen
c,two,d,three,h,six,thirteen
c,two,d,five,d,seven,thirteen
c,two,d,five,e,three,thirteen
c,two,d,five,e,seven,thirteen
c,two,d,five,f,three,thirteen
c,two,d,five,f,four,thirteen
c,two,d,five,f,five,thirteen
c,two,d,five,f,six,thirteen
c,two,d,five,f,seven,thirteen
c,two,d,six,g,three,thirteen
c,two,d,six,g,four,thirteen
c,two,d,six,g,five,thirteen
c,two,d,six,g,six,thirteen
c,two,d,six,h,four,thirteen
c,two,d,six,h,five,thirteen
c,two,d,six,h,six,thirteen
c,two,d,seven,f,six,thirteen
c,two,d,seven,f,seven,thirteen
c,two,d,seven,g,three,thirteen
c,two,d,seven,g,four,thirteen
c,two,d,seven,g,five,thirteen
c,two,d,seven,g,six,thirteen
c,two,d,seven,g,seven,thirteen
c,two,d,seven,h,four,thirteen
c,two,d,seven,h,five,thirteen
c,two,d,seven,h,six,thirteen
c,two,d,seven,h,seven,thirteen
c,two,d,eight,d,six,thirteen
c,two,d,eight,e,six,thirteen
c,two,d,eight,f,six,thirteen
c,two,d,eight,f,seven,thirteen
c,two,d,eight,f,eight,thirteen
c,two,d,eight,g,three,thirteen
c,two,d,eight,g,four,thirteen
c,two,d,eight,g,five,thirteen
c,two,d,eight,g,six,thirteen
c,two,d,eight,g,seven,thirteen
c,two,d,eight,g,eight,thirteen
c,two,d,eight,h,six,thirteen
c,two,d,eight,h,seven,thirteen
c,two,d,eight,h,eight,thirteen
c,two,e,one,c,four,thirteen
c,two,e,one,c,five,thirteen
c,two,e,one,d,five,thirteen
c,two,e,one,e,three,thirteen
c,two,e,one,e,four,thirteen
c,two,e,one,e,five,thirteen
c,two,e,two,c,four,thirteen
c,two,e,two,c,five,thirteen
